level_0,level_1,level_2,individual importance,total importance,individual std,total std,label
crossover,,,0.16406747035216046,0.16406747035216046,0.12084794463046952,0.12084794463046952,main
mutation_base,,,0.06556224564233915,0.06556224564233915,0.07015942963553144,0.07015942963553144,main
crossover,lpsr,,0.05630168020985257,0.270644597250505,0.04218818560529597,0.13846500893647615,pairwise
adaptation_method,,,0.055548253276360544,0.055548253276360544,0.06240614174712618,0.06240614174712618,main
mutation_base,crossover,,0.055229894816058486,0.28485961081055805,0.050953150237998235,0.15505315607708395,pairwise
lpsr,,,0.05027544668849195,0.05027544668849195,0.0551775032043523,0.0551775032043523,main
mutation_base,mutation_reference,,0.03320292126049684,0.12483447068448238,0.02993548678629357,0.09172191514380884,pairwise
mutation_base,lpsr,,0.028518926261440817,0.14435661859227192,0.025852565156252096,0.10077119740476205,pairwise
mutation_reference,,,0.026069303781646354,0.026069303781646354,0.026552226215169443,0.026552226215169443,main
crossover,adaptation_method,,0.02289194145695705,0.24250766508547805,0.02589754559254941,0.12217576580213564,pairwise
mutation_base,adaptation_method,,0.02156722531681365,0.14267772423551336,0.02563492708436822,0.09426625643925243,pairwise
mutation_base,crossover,lpsr,0.018754036018379515,0.438709699988723,0.017087863459433965,0.15255675222932485,triple
mutation_base,mutation_reference,lpsr,0.016034854004632202,0.23250572665690786,0.017387014847810158,0.13126190461697979,triple
mutation_reference,crossover,,0.015609783350679383,0.20574655748448617,0.014739338933502419,0.1264184355171216,pairwise
mutation_n_comps,,,0.015498648691075066,0.015498648691075066,0.02325773925261535,0.02325773925261535,main
adaptation_method,lpsr,,0.015389368884532087,0.12121306884938457,0.014570006125443612,0.08705621112772675,pairwise
mutation_base,mutation_reference,crossover,0.013750262988408304,0.3734918821917889,0.011797277757765767,0.16043347043344885,triple
mutation_reference,lpsr,,0.012842029017860534,0.08918677948799884,0.014836043449545797,0.07185911913146885,pairwise
mutation_base,crossover,adaptation_method,0.011684664046596358,0.3965516949072857,0.009403719821693616,0.1386053353981758,triple
mutation_reference,adaptation_method,,0.011162293530258596,0.09277985058826552,0.009708199041500942,0.0696040561179043,pairwise
mutation_base,mutation_reference,adaptation_method,0.011088080504143642,0.22420032331205877,0.011414672239070483,0.11700990630062005,triple
mutation_base,adaptation_method,lpsr,0.010204453558869103,0.24706591962884733,0.008768504151234582,0.12085446167318582,triple
crossover,adaptation_method,lpsr,0.008975913759193049,0.3734500746275477,0.008949405538497495,0.14004276130465848,triple
mutation_n_comps,adaptation_method,,0.00844313765597973,0.07949003962341535,0.009649349958652673,0.07155524891092281,pairwise
mutation_n_comps,lpsr,,0.008126065511057127,0.07390016089062415,0.011046875096437219,0.0671285536291156,pairwise
mutation_reference,crossover,lpsr,0.0076221369101654056,0.33278785031085667,0.008338663035677913,0.14817983209660474,triple
mutation_reference,crossover,adaptation_method,0.007206296747106912,0.30255534249516924,0.00736611986221949,0.12557662996064417,triple
mutation_n_comps,crossover,,0.0066850468110168015,0.18625116585425233,0.00952810519247921,0.12046603532458165,pairwise
use_archive,,,0.006089706107466734,0.006089706107466734,0.011054142820704736,0.011054142820704736,main
mutation_base,mutation_n_comps,adaptation_method,0.0058696382539195156,0.1782310770554876,0.006575811139299518,0.09975006085954816,triple
mutation_base,mutation_n_comps,,0.005741928218999932,0.08680282255241414,0.007299140865004515,0.07154549280482668,pairwise
mutation_reference,adaptation_method,lpsr,0.005579936589126034,0.1768666317682761,0.005293239509063235,0.10016854935966651,triple
