level_0,level_1,level_2,individual importance,total importance,individual std,total std,label
adaptation_method,,,0.09927890306160897,0.09927890306160897,0.1015142711647901,0.1015142711647901,main
crossover,,,0.09062493587779857,0.09062493587779857,0.0907705919675223,0.0907705919675223,main
lpsr,,,0.08798503644163057,0.08798503644163057,0.09598119990131224,0.09598119990131224,main
mutation_base,,,0.08515057544056838,0.08515057544056838,0.09617626471393623,0.09617626471393623,main
crossover,lpsr,,0.05812239294246068,0.2367323652618898,0.04875664216469089,0.14276559923260543,pairwise
mutation_base,crossover,,0.030206628625549122,0.20598213994391615,0.029638159022482936,0.13988738706146614,pairwise
mutation_base,lpsr,,0.02992172232226618,0.20305733420446515,0.03136410920326498,0.1236653259016692,pairwise
mutation_n_comps,,,0.029916980355082327,0.029916980355082327,0.059757060907424026,0.059757060907424026,main
crossover,adaptation_method,,0.029231574387051068,0.21913541332645858,0.031704027666241426,0.12188187180837987,pairwise
adaptation_method,lpsr,,0.028114167394282196,0.2153781068975217,0.033835847759026184,0.1335587015761689,pairwise
mutation_base,adaptation_method,,0.026352580020066255,0.2107820585222436,0.023306029997000113,0.13398154948056126,pairwise
mutation_base,mutation_reference,,0.025084559761317037,0.1272711259652531,0.031110268997880552,0.11115148128633998,pairwise
mutation_reference,,,0.017035990763367675,0.017035990763367675,0.023904695700381562,0.023904695700381562,main
mutation_n_comps,lpsr,,0.01495920934281102,0.13286122613952392,0.0197504051063197,0.11817298679791097,pairwise
mutation_n_comps,adaptation_method,,0.01489241858391366,0.14408830200060496,0.019690810507165375,0.1270728950329062,pairwise
mutation_base,crossover,adaptation_method,0.012306575259589163,0.37315177267223165,0.011059472826331698,0.13800496305195184,triple
mutation_base,mutation_reference,lpsr,0.012173372592817977,0.26711367251083584,0.012122526360067047,0.13585325371904117,triple
mutation_base,adaptation_method,lpsr,0.011314023323600748,0.36811700800402336,0.009202583044879727,0.14037646214250446,triple
crossover,adaptation_method,lpsr,0.01111874289804226,0.40447575300287425,0.010969415207884432,0.15516575212124137,triple
