level_0,level_1,level_2,individual importance,total importance,individual std,total std,label
lpsr,,,0.5726363573509304,0.5726363573509304,0.21431031293591085,0.21431031293591085,main
mutation_reference,,,0.04887961416196384,0.04887961416196384,0.07972284606406155,0.07972284606406155,main
crossover,,,0.04038366222326079,0.04038366222326079,0.05942736214598676,0.05942736214598676,main
mutation_reference,lpsr,,0.03306511112920236,0.6545810826420966,0.029515831749776383,0.18786051423159728,pairwise
crossover,lpsr,,0.02633025760911992,0.6393502771833112,0.039908877354056814,0.20099347992951286,pairwise
use_archive,,,0.0235181382518314,0.0235181382518314,0.05651375537805925,0.05651375537805925,main
mutation_base,,,0.01719420818727839,0.01719420818727839,0.034681328689336814,0.034681328689336814,main
mutation_base,mutation_reference,,0.014908242157751462,0.08098206450699368,0.02147130165389901,0.10103518318629937,pairwise
use_archive,lpsr,,0.014344824006365584,0.6104993196091273,0.029238697866839216,0.1917098366358033,pairwise
mutation_reference,use_archive,,0.01405256912172529,0.08645032153552053,0.019673277759763436,0.11460516377351354,pairwise
mutation_base,lpsr,,0.012238720398790188,0.6020692859369988,0.010657399959463206,0.2034751200385315,pairwise
mutation_n_comps,,,0.011482345787302582,0.011482345787302582,0.019666739278704184,0.019666739278704184,main
adaptation_method,,,0.01015814998974426,0.01015814998974426,0.029486051943604177,0.029486051943604177,main
mutation_base,mutation_reference,lpsr,0.009761116683231572,0.7086833700691483,0.009699775163370155,0.17016334280163647,triple
mutation_n_comps,lpsr,,0.009445647166973839,0.5935643503052068,0.01219314122276989,0.21335372573136163,pairwise
mutation_reference,crossover,,0.008007802966981926,0.09727107935220655,0.011887837273813182,0.10541564272091748,pairwise
mutation_reference,use_archive,lpsr,0.007390819238813609,0.7138874332608325,0.007247918991404255,0.1659738874935058,triple
mutation_base,mutation_n_comps,,0.0053074945950546,0.03398404856963557,0.015726959093157127,0.058084993504540654,pairwise
adaptation_method,lpsr,,0.005155461826682908,0.5879499691673576,0.016692378733884385,0.20737425309747395,pairwise
mutation_base,mutation_reference,use_archive,0.0050675619335625284,0.1273652513925108,0.006763053488113835,0.1348952463379072,triple
mutation_reference,adaptation_method,,0.004981797025762904,0.064019561177471,0.014895385476546124,0.0905044988667449,pairwise
mutation_reference,crossover,lpsr,0.004421400104004285,0.7337242055454634,0.005564675538450796,0.16265646270631187,triple
mutation_base,crossover,,0.004284597775367451,0.06186246818590663,0.007200806183513271,0.07280772495275373,pairwise
use_archive,crossover,,0.003998094734783501,0.0678998952098757,0.007664808434735498,0.08251242574335481,pairwise
mutation_base,use_archive,,0.003744917578397874,0.044457264017507644,0.005168002591094945,0.06885823687887864,pairwise
mutation_base,mutation_reference,crossover,0.003627856208399336,0.13728598368100317,0.004575454261200801,0.12949165896008402,triple
mutation_reference,use_archive,crossover,0.003336193108956815,0.14217607456950357,0.005698825802678434,0.13799916438735887,triple
mutation_base,adaptation_method,,0.0029927659309033584,0.030345124107926013,0.004586271467133167,0.04760910940260395,pairwise
use_archive,crossover,lpsr,0.002669908328363628,0.6838812425046552,0.007055565852227004,0.17144404207611583,triple
mutation_reference,mutation_n_comps,,0.0025886082010445526,0.06295056815031097,0.0036400943409216455,0.08090949537392157,pairwise
mutation_n_comps,use_archive,,0.0024879629984219426,0.03748844703755592,0.0054923530435824755,0.06281137452118106,pairwise
mutation_reference,adaptation_method,lpsr,0.002429026092714196,0.6773055175770007,0.005458591677316224,0.18106754902492223,triple
crossover,adaptation_method,,0.002380442920800384,0.052922255133805426,0.005907026228625153,0.0688110773405255,pairwise
mutation_base,crossover,lpsr,0.002343008781031536,0.6754108123257785,0.004302167952986348,0.18673824870975067,triple
mutation_base,mutation_reference,mutation_n_comps,0.002278819766773246,0.10263933285716866,0.003423200756288098,0.11568844197591265,triple
mutation_base,mutation_n_comps,lpsr,0.0021826511493186957,0.6304874246356487,0.0026808305725401146,0.20397139209451448,triple
mutation_base,mutation_reference,adaptation_method,0.0019949595078147158,0.1011097369612189,0.002035197040248464,0.11160578589489956,triple
mutation_base,use_archive,lpsr,0.0018567751529306761,0.6455339409265244,0.002732602316782502,0.17739805452564175,triple
mutation_base,use_archive,crossover,0.0018436490262760423,0.09496726777719543,0.004580329909481432,0.09705334875528739,triple
mutation_n_comps,crossover,,0.0016052523718747141,0.053471260382438074,0.0031818393307005317,0.06319687673313712,pairwise
crossover,adaptation_method,lpsr,0.0015671939899395309,0.6586115259104781,0.004628421061490064,0.19243435332652586,triple
mutation_reference,crossover,adaptation_method,0.0014677882293054076,0.11625925751781951,0.0023358238138773573,0.1167965398476237,triple
use_archive,adaptation_method,,0.001459375713760167,0.03513566395533582,0.003103917539619901,0.06353223010206022,pairwise
mutation_reference,use_archive,adaptation_method,0.0014314658518297363,0.10448111011661759,0.0024650607213603857,0.12401650466886549,triple
mutation_n_comps,use_archive,lpsr,0.0012737897727673184,0.635189065334593,0.0015387587878760184,0.18981958109365357,triple
mutation_base,adaptation_method,lpsr,0.0012542352936436236,0.621629898977973,0.001209826859255082,0.19490740629853662,triple
mutation_reference,mutation_n_comps,lpsr,0.0012534491262538741,0.6793511329236714,0.0016176047783167471,0.1823075315270323,triple
mutation_base,crossover,adaptation_method,0.0012372269648404652,0.0786310539921951,0.0017827937872158795,0.08354239186735818,triple
mutation_n_comps,adaptation_method,,0.0011559972463285604,0.0227964930233754,0.0019461239117776433,0.036660568083197516,pairwise
mutation_base,mutation_n_comps,crossover,0.0011089616062014977,0.08136652254634003,0.0015819012301963983,0.08860060242033539,triple
mutation_base,mutation_n_comps,use_archive,0.0009996831255013685,0.06473475052378815,0.0014160500451242007,0.08660318817388207,triple
mutation_base,use_archive,adaptation_method,0.0009262151358783658,0.05999377078779381,0.00153600068933303,0.07711094466712838,triple
mutation_n_comps,crossover,lpsr,0.0009230052316438439,0.662806527741106,0.0014063772183462876,0.1990833973274069,triple
mutation_reference,mutation_n_comps,use_archive,0.0009194363829773211,0.10392867490526694,0.001062048801808292,0.11645813307637401,triple
mutation_base,mutation_n_comps,adaptation_method,0.0008752307918684951,0.04916619252848024,0.0011174162671370024,0.06920166151753042,triple
mutation_reference,mutation_n_comps,crossover,0.0008638365426707425,0.11381112225509912,0.0014410754897117666,0.1078238188501053,triple
mutation_reference,mutation_n_comps,adaptation_method,0.0008485503215007718,0.08009506273364746,0.0008599725561008774,0.09211056971049475,triple
use_archive,adaptation_method,lpsr,0.0007918807671658629,0.6280641879064806,0.0019345241860405018,0.18177778571570413,triple
use_archive,crossover,adaptation_method,0.000634437710877464,0.08253230154505797,0.0015058973719455165,0.08960890432837405,triple
mutation_n_comps,use_archive,crossover,0.0005909223358427731,0.08406637870331769,0.0010839531243788494,0.0871483083359037,triple
mutation_n_comps,adaptation_method,lpsr,0.0005201746264678093,0.6105541339944301,0.0007440864312568131,0.2057732646166665,triple
mutation_n_comps,crossover,adaptation_method,0.0004571166352734243,0.06762296717458471,0.0007110022319669007,0.07286375645925865,triple
mutation_n_comps,use_archive,adaptation_method,0.000443694456539157,0.050705664443928065,0.0007752848456541812,0.07062458875687316,triple
