level_0,level_1,level_2,individual importance,total importance,individual std,total std,label
mutation_reference,,,0.11289345547417433,0.11289345547417433,0.10552037383625928,0.10552037383625928,main
mutation_reference,lpsr,,0.08636863572008276,0.22592611433503137,0.08118005790062785,0.15678760096054767,pairwise
mutation_reference,use_archive,,0.07159791112743914,0.2074874592411126,0.06959159131454784,0.14124458836115733,pairwise
mutation_reference,use_archive,lpsr,0.054857640687999865,0.3903095371653667,0.048975678178746936,0.1847343489937754,triple
mutation_base,,,0.04905271009869863,0.04905271009869863,0.04719737127146879,0.04719737127146879,main
mutation_base,mutation_reference,,0.047586774258996864,0.20953293983186982,0.03909060089255111,0.13363837781234,pairwise
mutation_base,mutation_reference,lpsr,0.03245586989563741,0.37538170114352204,0.029077746377561792,0.18567681374609152,triple
mutation_base,mutation_reference,use_archive,0.027088075303141838,0.3420920279169975,0.030376631039704005,0.1663510129572922,triple
lpsr,,,0.026664023140774297,0.026664023140774297,0.031813624864764085,0.031813624864764085,main
use_archive,,,0.022996092639499074,0.022996092639499074,0.023199424936490298,0.023199424936490298,main
mutation_base,lpsr,,0.0203602325551578,0.09607696579463072,0.017027562198761698,0.06385693834759494,pairwise
mutation_reference,adaptation_method,,0.01679494396468245,0.1436886421528908,0.015724772309067506,0.10354035914964758,pairwise
mutation_base,mutation_reference,adaptation_method,0.016127676914923717,0.2657048182264123,0.01579033036007017,0.13438588432111806,triple
use_archive,lpsr,,0.014931778375397253,0.0645918941556706,0.017081845848543734,0.047259698640397675,pairwise
mutation_n_comps,,,0.014585841695847743,0.014585841695847743,0.017781193455284713,0.017781193455284713,main
adaptation_method,,,0.014000242714034055,0.014000242714034055,0.01832614915138684,0.01832614915138684,main
mutation_reference,mutation_n_comps,,0.013154178968145665,0.14063347613816773,0.018008593853309243,0.10693948501562697,pairwise
mutation_base,use_archive,,0.010877009015047628,0.08292581175324534,0.011493436284256742,0.049287148854046975,pairwise
mutation_base,mutation_reference,mutation_n_comps,0.010238267894273186,0.25483049094212173,0.010334319495793137,0.1362687673577156,triple
mutation_reference,adaptation_method,lpsr,0.009765813914655457,0.2720483776378744,0.010609715877109472,0.14598783525957162,triple
mutation_reference,use_archive,adaptation_method,0.00959983905222398,0.2520025810026337,0.015117582812283849,0.14317139902581275,triple
mutation_base,adaptation_method,,0.009249014800902235,0.07230196761363493,0.010916239693272845,0.053894366842599295,pairwise
crossover,,,0.008704235901891668,0.008704235901891668,0.013656297949320743,0.013656297949320743,main
mutation_reference,crossover,,0.008073940892667249,0.12967163226873324,0.008366880856284238,0.10449546001106604,pairwise
mutation_base,mutation_reference,crossover,0.008001230143677629,0.23978252642566322,0.006756311454570659,0.1322640880562703,triple
mutation_base,mutation_n_comps,,0.007319262551985331,0.0709578143465317,0.008599045303578592,0.05395915992442617,pairwise
mutation_reference,mutation_n_comps,lpsr,0.00681144438165458,0.2651987305670268,0.009862443439217078,0.15853343209529025,triple
mutation_base,use_archive,lpsr,0.006493646046628922,0.15137549187120358,0.006632856570929613,0.06610063791855333,triple
mutation_reference,mutation_n_comps,adaptation_method,0.006489326490222285,0.18237316923686223,0.00747167239619406,0.10649257955097353,triple
mutation_reference,mutation_n_comps,use_archive,0.0057296699419120325,0.24645437543188126,0.006636580192147474,0.13544705974652704,triple
adaptation_method,lpsr,,0.0055612627094710695,0.046225528564279424,0.007133000393182062,0.03491964915939947,pairwise
mutation_n_comps,use_archive,,0.005497225584863327,0.04307915992021014,0.007640533621544513,0.028641213737295862,pairwise
mutation_base,crossover,,0.00547017965555685,0.06322712565614715,0.007626712465329373,0.04956062405486181,pairwise
mutation_reference,crossover,adaptation_method,0.0053576705258933325,0.16903644975246276,0.006793596246743729,0.10394443890743686,triple
mutation_base,adaptation_method,lpsr,0.0047461636291518524,0.12963364964818994,0.0044147430478425525,0.06747806565127701,triple
mutation_n_comps,lpsr,,0.004721151186347526,0.04597101602296956,0.007902278709829938,0.038178134024191596,pairwise
mutation_n_comps,adaptation_method,,0.0044551799297556805,0.03304126433963748,0.005198311581886548,0.030074431178117186,pairwise
use_archive,adaptation_method,,0.004120096030580677,0.04111643138411381,0.004663054708651725,0.032570825526322664,pairwise
mutation_reference,crossover,lpsr,0.0040567958045011725,0.24970348860855401,0.003969690131881382,0.15002623289998562,triple
mutation_reference,use_archive,crossover,0.004001337103222332,0.2310678081964733,0.0037988967283795194,0.14077939843338622,triple
mutation_base,crossover,adaptation_method,0.003921711037913849,0.09361005448811698,0.005355469018102194,0.06102445472680411,triple
mutation_base,use_archive,adaptation_method,0.0038338110578081336,0.11412897635657045,0.004079768123733634,0.05654443243322001,triple
mutation_base,mutation_n_comps,adaptation_method,0.003561677572266759,0.10222392936349045,0.0034876171339414644,0.0649946256481779,triple
mutation_base,mutation_n_comps,lpsr,0.003557326792503679,0.12626054802131498,0.004453516236444694,0.07101930674097404,triple
mutation_reference,mutation_n_comps,crossover,0.00346330110397265,0.1637626611919226,0.0038060846506068635,0.1053343651005544,triple
crossover,adaptation_method,,0.0032119602791196695,0.025916438895045402,0.005218626638612203,0.025327301464698408,pairwise
mutation_base,mutation_n_comps,use_archive,0.0031227666132707145,0.11345090819921244,0.004339792513291766,0.055103424743133164,triple
mutation_base,crossover,lpsr,0.0031133634884715606,0.11630714651501335,0.003598064571308994,0.06414799606753771,triple
crossover,lpsr,,0.0029424016744625707,0.03831066071712853,0.004431077718400816,0.03149795040176939,pairwise
mutation_n_comps,crossover,,0.0028877071552232654,0.026177784752962677,0.004047835089620238,0.023316600082130472,pairwise
mutation_base,use_archive,crossover,0.002803594164039473,0.10270465653231281,0.0040183755949530255,0.051766724527745236,triple
use_archive,crossover,,0.0028008350575794705,0.03450116359897021,0.005443713297610689,0.027057185411283873,pairwise
use_archive,adaptation_method,lpsr,0.0026083381835680397,0.09088183379332446,0.004024847745855315,0.051622376020804134,triple
mutation_base,mutation_n_comps,crossover,0.002252864788123467,0.09027280184732696,0.0024762809305874317,0.058014644184701994,triple
mutation_n_comps,use_archive,lpsr,0.002080705364001724,0.09147681798673095,0.0021997586482658356,0.04932038212414643,triple
mutation_n_comps,adaptation_method,lpsr,0.0017890140018374941,0.07177671537806785,0.001743516880887663,0.04370324219527219,triple
mutation_n_comps,use_archive,adaptation_method,0.0016549717091040319,0.0673096503036846,0.0016051328905622116,0.04193857227057515,triple
