level_0,level_1,level_2,individual importance,total importance,individual std,total std,label
lpsr,,,0.5306772512668537,0.5306772512668537,0.20804289345788848,0.20804289345788848,main
mutation_n_comps,,,0.05115971077975399,0.05115971077975399,0.09361227368097892,0.09361227368097892,main
mutation_base,,,0.03692755071401789,0.03692755071401789,0.048911318638330814,0.048911318638330814,main
mutation_base,mutation_reference,,0.03274294471475342,0.08074767066670466,0.039903555696146585,0.08034628171674608,pairwise
mutation_n_comps,lpsr,,0.03105495158279195,0.6128919136293997,0.05290471417748112,0.1803387119086885,pairwise
crossover,,,0.030062809969672158,0.030062809969672158,0.06863779968525223,0.06863779968525223,main
mutation_base,lpsr,,0.024552702661149138,0.5921575046420208,0.036923762048687796,0.19631858600058888,pairwise
adaptation_method,,,0.018372725336820984,0.018372725336820984,0.03774135378555898,0.03774135378555898,main
crossover,lpsr,,0.01549804830801032,0.5762381095445364,0.023697538035807625,0.2051489077205881,pairwise
mutation_reference,,,0.011077175237933352,0.011077175237933352,0.017920730519936874,0.017920730519936874,main
mutation_base,crossover,,0.010370808796714507,0.07736116948040456,0.02098289222846685,0.09444295777858164,pairwise
adaptation_method,lpsr,,0.00945250748442259,0.5585024840880973,0.023659249921448463,0.19452120300949446,pairwise
use_archive,,,0.009150919150358672,0.009150919150358672,0.022600752411945455,0.022600752411945455,main
mutation_base,mutation_reference,lpsr,0.00858899970832915,0.6523932634275988,0.008688292318459613,0.19154898093052053,triple
mutation_reference,lpsr,,0.007826639124561899,0.549581065629349,0.012659849910478922,0.20442555260082668,pairwise
mutation_base,mutation_n_comps,,0.006340660919267631,0.09442792241303952,0.008538456617198776,0.10238606670238834,pairwise
mutation_n_comps,crossover,,0.006301330446394303,0.08752385119582044,0.00961172094287368,0.11628289433904244,pairwise
use_archive,lpsr,,0.006236909934315531,0.546065080351528,0.02066390626721214,0.20401520351452107,pairwise
mutation_base,use_archive,,0.006098813716742344,0.05217728358111891,0.014419746106560554,0.06162769154478256,pairwise
mutation_base,mutation_n_comps,lpsr,0.0057365311023588605,0.6864493590261932,0.008188125951265418,0.15656454288670657,triple
mutation_n_comps,adaptation_method,,0.005487965981021949,0.07502040209759692,0.011318512567366271,0.10702930826000667,pairwise
mutation_base,adaptation_method,,0.005143724434548242,0.06044400048538711,0.005471693881754587,0.06044401157972682,pairwise
mutation_reference,adaptation_method,,0.004878689475414359,0.034328590050168695,0.008473152320521137,0.048877445647932706,pairwise
mutation_base,mutation_reference,mutation_n_comps,0.004603229931245494,0.14672487714773078,0.006507749417986127,0.12166215121716947,triple
mutation_base,crossover,lpsr,0.0044765454468443724,0.6525657171632622,0.005520112232052546,0.19493092797313866,triple
mutation_reference,use_archive,,0.0039144483597165864,0.024142542748008613,0.009757143637218423,0.03476501416303803,pairwise
mutation_reference,mutation_n_comps,,0.0038736048507589894,0.06611049086844632,0.006302121329996606,0.09506923996424481,pairwise
mutation_base,mutation_reference,adaptation_method,0.0037340474904352535,0.1128768574039235,0.006330563430785758,0.09489695414978451,triple
mutation_base,mutation_reference,use_archive,0.003606505146838958,0.10351835704036123,0.007361111303042222,0.0987800923411529,triple
mutation_n_comps,crossover,lpsr,0.0034430614026033078,0.6681971637560796,0.0033574759312455906,0.17229718169248037,triple
crossover,adaptation_method,,0.0033397537791137327,0.05177528908560688,0.0036617310887644026,0.07539426245970232,pairwise
